CODE_BARRES	NOM_COMMERCIAL	PRINCIPE_ACTIF	DOSAGE	EQUIVALENTS
6118001101306	CARBOPLATINE COOPER	CARBOPLATINE	150 MG	ACUCARB [6118001271283] | CARBOPLATINE AGUETTANT 150 MG [6118001230129] | CARBOPLATINE COOPER [6118010000898] | CARBOPLATINE DBL [6118001250141] | CARBOPLATINE DBL [6118010019531] | CARBOPLATINE MYLAN [6118001020065] | OKA-CARBOPLATIN [6118001150816] | PARAPLATINE [6118001182718] | ZAREX [6118001000340]
6118001101313	CARBOPLATINE COOPER	CARBOPLATINE	450 MG	ACUCARB [6118001271290] | CARBOPLATINE AGUETTANT 450 MG [6118001230136] | CARBOPLATINE COOPER [6118010000904] | CARBOPLATINE DBL [6118001250158] | CARBOPLATINE DBL [6118010019548] | CARBOPLATINE MYLAN [6118001020058] | OKA-CARBOPLATIN [6118001150823] | PARAPLATINE [6118001182701] | ZAREX [6118001000357]
6118001101320	CARDINOR	CARVEDILOL	25 MG	CAPRESS [6118000440192] | CAPRESS [6118000440208] | CAPRESS [6118000440215] | CARDINOR [6118001101337] | CARDINOR [6118001101344] | CARDINOR [6118010000799] | CARDINOR [6118010000805] | CARDINOR [6118010000812] | CARDIX [6118000050582] | CARVEDILOL GT [6118001270279] | CARVEDILOL GT [6118001270286] | CORONAT [6118001250189] | CORONAT [6118010019708] | DICARVEL [6118001272891] | DILATREND [6118001050093] | DILOVAC [6118000071587] | XEDILOL [6118000021773]
6118001101337	CARDINOR	CARVEDILOL	25 MG	CAPRESS [6118000440192] | CAPRESS [6118000440208] | CAPRESS [6118000440215] | CARDINOR [6118001101320] | CARDINOR [6118001101344] | CARDINOR [6118010000799] | CARDINOR [6118010000805] | CARDINOR [6118010000812] | CARDIX [6118000050582] | CARVEDILOL GT [6118001270279] | CARVEDILOL GT [6118001270286] | CORONAT [6118001250189] | CORONAT [6118010019708] | DICARVEL [6118001272891] | DILATREND [6118001050093] | DILOVAC [6118000071587] | XEDILOL [6118000021773]
6118001101344	CARDINOR	CARVEDILOL	25 MG	CAPRESS [6118000440192] | CAPRESS [6118000440208] | CAPRESS [6118000440215] | CARDINOR [6118001101320] | CARDINOR [6118001101337] | CARDINOR [6118010000799] | CARDINOR [6118010000805] | CARDINOR [6118010000812] | CARDIX [6118000050582] | CARVEDILOL GT [6118001270279] | CARVEDILOL GT [6118001270286] | CORONAT [6118001250189] | CORONAT [6118010019708] | DICARVEL [6118001272891] | DILATREND [6118001050093] | DILOVAC [6118000071587] | XEDILOL [6118000021773]
6118001101351	CARDINOR	CARVEDILOL	6.25 MG	CAPRESS [6118000440161] | CAPRESS [6118000440178] | CAPRESS [6118000440185] | CARDINOR [6118001101368] | CARDINOR [6118001101375] | CARDINOR [6118010000768] | CARDINOR [6118010000775] | CARDINOR [6118010000782] | CARDIX [6118000050551] | CARDIX [6118000050568] | CARDIX [6118010000072] | CARVEDILOL GT [6118001270255] | CARVEDILOL GT [6118001270262] | CORONAT [6118001250172] | CORONAT [6118010019692] | DICARVEL [6118001272884] | DILATREND [6118001050086] | DILOVAC [6118000071570] | XEDILOL [6118000021766]
6118001101368	CARDINOR	CARVEDILOL	6.25 MG	CAPRESS [6118000440161] | CAPRESS [6118000440178] | CAPRESS [6118000440185] | CARDINOR [6118001101351] | CARDINOR [6118001101375] | CARDINOR [6118010000768] | CARDINOR [6118010000775] | CARDINOR [6118010000782] | CARDIX [6118000050551] | CARDIX [6118000050568] | CARDIX [6118010000072] | CARVEDILOL GT [6118001270255] | CARVEDILOL GT [6118001270262] | CORONAT [6118001250172] | CORONAT [6118010019692] | DICARVEL [6118001272884] | DILATREND [6118001050086] | DILOVAC [6118000071570] | XEDILOL [6118000021766]
6118001101375	CARDINOR	CARVEDILOL	6.25 MG	CAPRESS [6118000440161] | CAPRESS [6118000440178] | CAPRESS [6118000440185] | CARDINOR [6118001101351] | CARDINOR [6118001101368] | CARDINOR [6118010000768] | CARDINOR [6118010000775] | CARDINOR [6118010000782] | CARDIX [6118000050551] | CARDIX [6118000050568] | CARDIX [6118010000072] | CARVEDILOL GT [6118001270255] | CARVEDILOL GT [6118001270262] | CORONAT [6118001250172] | CORONAT [6118010019692] | DICARVEL [6118001272884] | DILATREND [6118001050086] | DILOVAC [6118000071570] | XEDILOL [6118000021766]
6118001101382	CETAXON	CEFOTAXIME	1 G	CETAXON [6118010000874] | CLAFORAN [6118001080304] | KEFOTAX [6118010024535] | KEFOTAX [6118010024542] | KEFOTAX IM [6118000091295] | KEFOTAX IV [6118000091288]
6118001101399	CETAXON	CEFOTAXIME	500 MG	CETAXON [6118010000867] | CLAFORAN [6118001080298]
6118001101405	TRIAXON	CEFTRIAXONE	2 G	CEFTRIAXONE MYLAN [6118001020140] | CEFTRIAXONE MYLAN [6118001020805] | ROCEPHIN [6118001050475] | TRIACEPHINE PHARMA5 [6118010025648] | TRIAXON [6118010000690] | TRIAXON [6118010001048] | TRIFAX [6118001110247]
6118001101412	SPECTRUM	CIPROFLOXACINE	200 MG	CIPROFLOXACINE GT [6118001270385] | CIPROFLOXACINE MYLAN 200 MG/100 ML [6118001021161] | CIPROXINE [6118001090136] | GIROFLOX [6118001250332] | GIROFLOX [6118010020001] | MEGAFLOX IV [6118001250899] | SPECTRUM [6118010000959]
6118001101429	ETOPOSIDE COOPER	ETOPOSIDE	100 MG	ETOPOPHOS [6118001182695] | ETOPOSIDE [6118010000744] | ETOPOSIDE COOPER [6118001101436] | ETOPOSIDE COOPER [6118010000737] | ETOPOSIDE COOPER [6118010000751] | ETOPOSIDE MYLAN [6118001020225] | OKA-ETOPOSIDE [6118001150458] | VEPESIDE [6118001120130]
6118001101436	ETOPOSIDE COOPER	ETOPOSIDE	100 MG	ETOPOPHOS [6118001182695] | ETOPOSIDE [6118010000744] | ETOPOSIDE COOPER [6118001101429] | ETOPOSIDE COOPER [6118010000737] | ETOPOSIDE COOPER [6118010000751] | ETOPOSIDE MYLAN [6118001020225] | OKA-ETOPOSIDE [6118001150458] | VEPESIDE [6118001120130]
6118001101443	IMATINIB COOPER	IMATINIB	100 MG	GLIVEC [6118001030200] | GLIVEC [6118001030828] | GLIVEC [6118010116834] | IMATEC [6118001150892] | IMATINIB COOPER [6118010000881] | IMATINIB ZENITH [6118001272815] | ITINEA [6118001330812]
6118001101450	IRINOTECAN COOPER	IRINOTECAN	40 MG	CAMPTO [6118001170524] | IRINOCYT 40 MG/2ML [6118001151042] | IRINOTECAN [6118010000928] | IRINOTECAN COOPER [6118010000911]
6118001101467	IRINOTECAN COOPER	IRINOTECAN	100 MG	CAMPTO [6118001170531] | IRINOCYT 100 MG/5ML [6118001151059] | IRINOTECAN [6118010000942] | IRINOTECAN COOPER [6118010000935] | TECAN [6118001000265]
6118001101474	DILATOR ECOSPRAY	SALBUTAMOL	100 µG	BULMOL [6118001000258] | BUTAMYL [6118000190196] | BUTOVENT [6118000241188] | DILATOR [6118001100712] | DILATOR ECOSPRAY [6118010000829] | INALER [6118001250349] | INALER [6118010020049] | MAGISTRAL [6118001184071] | MAGISTRAL [6118001220144] | VENTOLINE [6118001141258] | VITAIR [6118001110124]
6118001101481	VINCRISTINE COOPER	VINCRISTINE	1 MG	OKA-VINCRISTINE [6118001150472] | ONCOVIN [6118001070435] | PHARMACRISTINE 1 MG/ML [6118001010196] | VINCRISTINE [6118010000843] | VINCRISTINE COOPER [6118001101498] | VINCRISTINE COOPER [6118010000836] | VINCRISTINE COOPER [6118010000850]
6118001101498	VINCRISTINE COOPER	VINCRISTINE	1 MG	OKA-VINCRISTINE [6118001150472] | ONCOVIN [6118001070435] | PHARMACRISTINE 1 MG/ML [6118001010196] | VINCRISTINE [6118010000843] | VINCRISTINE COOPER [6118001101481] | VINCRISTINE COOPER [6118010000836] | VINCRISTINE COOPER [6118010000850]
6118001101511	SYNNAX	LAMOTRIGINE	5 MG	LAMICTAL [6118001140824] | SYNNAX [6118001101528] | SYNNAX [6118010000966] | SYNNAX [6118010000973]
6118001101528	SYNNAX	LAMOTRIGINE	5 MG	LAMICTAL [6118001140824] | SYNNAX [6118001101511] | SYNNAX [6118010000966] | SYNNAX [6118010000973]
6118001101535	SYNNAX	LAMOTRIGINE	50 MG	LAMICTAL [6118001140770] | SYNNAX [6118001101542] | SYNNAX [6118010001000] | SYNNAX [6118010001017]
6118001101542	SYNNAX	LAMOTRIGINE	50 MG	LAMICTAL [6118001140770] | SYNNAX [6118001101535] | SYNNAX [6118010001000] | SYNNAX [6118010001017]
6118001101559	SYNNAX	LAMOTRIGINE	100 MG	LAMICTAL [6118001140787] | LAMICTAL [6118001140800] | SYNNAX [6118001101580] | SYNNAX [6118010001024] | SYNNAX [6118010001031]
6118001101566	SYNNAX	LAMOTRIGINE	25 MG	LAMICTAL [6118001140763] | LAMICTAL [6118001140817] | SYNNAX [6118001101573] | SYNNAX [6118010000980] | SYNNAX [6118010000997]
6118001101573	SYNNAX	LAMOTRIGINE	25 MG	LAMICTAL [6118001140763] | LAMICTAL [6118001140817] | SYNNAX [6118001101566] | SYNNAX [6118010000980] | SYNNAX [6118010000997]
6118001101580	SYNNAX	LAMOTRIGINE	100 MG	LAMICTAL [6118001140787] | LAMICTAL [6118001140800] | SYNNAX [6118001101559] | SYNNAX [6118010001024] | SYNNAX [6118010001031]
6118001101597	DILATOR	SALBUTAMOL	2.5 MG	DILATOR [6118001101603] | DILATOR [6118001101610] | DILATOR [6118010020155] | DILATOR [6118010020162] | DILATOR [6118010020179]
6118001101603	DILATOR	SALBUTAMOL	2.5 MG	DILATOR [6118001101597] | DILATOR [6118001101610] | DILATOR [6118010020155] | DILATOR [6118010020162] | DILATOR [6118010020179]
6118001101610	DILATOR	SALBUTAMOL	2.5 MG	DILATOR [6118001101597] | DILATOR [6118001101603] | DILATOR [6118010020155] | DILATOR [6118010020162] | DILATOR [6118010020179]
6118001101627	CO-OLMETEC	OLMESARTAN / HYDROCHLOROTHIAZIDE	20 / 12.5 MG / MG	CO-OLMETEC [6118010020070]
6118001101634	CO-OLMETEC	OLMESARTAN / HYDROCHLOROTHIAZIDE	20 / 25 MG / MG	CO-OLMETEC [6118010020087]
6118001101641	SPECTRUM	CIPROFLOXACINE	0.3 %	CILOXAN [6118001070176] | CILOXAN [6118001070855] | ICIN 0.3 % [6118001040285] | SPECTRUM [6118001101658] | SPECTRUM [6118010034992] | SPECTRUM [6118010113987]
6118001101658	SPECTRUM	CIPROFLOXACINE	0.3 %	CILOXAN [6118001070176] | CILOXAN [6118001070855] | ICIN 0.3 % [6118001040285] | SPECTRUM [6118001101641] | SPECTRUM [6118010034992] | SPECTRUM [6118010113987]
6118001101672	DOXORUBICINE COOPER	DOXORUBICINE	10 MG	ADRIBLASTINE [6118001120413] | D-RUBICIN-10 [6118001010028] | DOXORUBICINE EBEWE [6118001200399] | OKARUBICIN [6118001150991]
6118001101689	DOXORUBICINE COOPER	DOXORUBICINE	50 MG	ADRIBLASTINE RD [6118001120420] | D-RUBICIN-50 [6118001010035] | DOXORUBICINE EBEWE [6118001200405] | OKARUBICIN [6118001151004]
6118001101696	ETOPOSIDE COOPER	ETOPOSIDE	50 MG	ETOPOSIDE COOPER [6118001101702] | ETOPOSIDE COOPER [6118010116247] | ETOPOSIDE COOPER [6118010116254]
6118001101702	ETOPOSIDE COOPER	ETOPOSIDE	50 MG	ETOPOSIDE COOPER [6118001101696] | ETOPOSIDE COOPER [6118010116247] | ETOPOSIDE COOPER [6118010116254]
6118001101757	OEDES 40MG	OMEPRAZOLE	40 MG	MOPRAL [6118001020669] | OEDES 40MG [6118001101764] | OMEPRAZOLE GT [6118001380398] | OMEPRAZOLE GT [6118001380404]
6118001101764	OEDES 40MG	OMEPRAZOLE	40 MG	MOPRAL [6118001020669] | OEDES 40MG [6118001101757] | OMEPRAZOLE GT [6118001380398] | OMEPRAZOLE GT [6118001380404]
6118001101788	DETENSIEL	BISOPROLOL	10 MG	BIPROL POLYMEDIC [6118001200825] | BIPROL POLYMEDIC [6118010118197] | BISOCARD [6118000331834] | CARDENSIEL 10 MG [6118001100897] | DETENSIEL [6118001100309] | SOPROL [6118001182183]
6118001101795	UMAX 400 µG LP	TAMSULOSINE	0.4 MG	CONTIFLO OD [6118001300549] | CONTIFLO OD [6118001300556] | CONTIFLO OD [6118001300563] | TAMSULOSINE WIN L.P [6118000013204] | TAMSULOSINE WIN L.P [6118000062257] | TENEF LP [6118000490012] | TENEF LP [6118000490029] | UMAX 400 µG LP [6118001100835] | UMAX 400 µG LP [6118001101917] | UMAX 400 µG LP [6118010119576]
6118001101801	AZYTER	/G AZITHROMYCINE	15 MG	
6118001101832	XAUTIS	OLANZAPINE	7.5 MG	MEDIZAPIN 7.5 MG [6118001150953] | MEDIZAPIN 7.5 MG [6118001150960] | XAUTIS [6118001101849]
6118001101849	XAUTIS	OLANZAPINE	7.5 MG	MEDIZAPIN 7.5 MG [6118001150953] | MEDIZAPIN 7.5 MG [6118001150960] | XAUTIS [6118001101832]
6118001101917	UMAX 400 µG LP	TAMSULOSINE	0.4 MG	CONTIFLO OD [6118001300549] | CONTIFLO OD [6118001300556] | CONTIFLO OD [6118001300563] | TAMSULOSINE WIN L.P [6118000013204] | TAMSULOSINE WIN L.P [6118000062257] | TENEF LP [6118000490012] | TENEF LP [6118000490029] | UMAX 400 µG LP [6118001100835] | UMAX 400 µG LP [6118001101795] | UMAX 400 µG LP [6118010119576]
6118001101931	ANASTROZOLE COOPER	ANASTROZOLE	1 MG	ANASTROZOLE COOPER [6118010120114] | ANASTROZOLE ZENITH [6118001271443] | ARIMIDEX [6118001180509]
6118001101948	DICLOCED	/ML DICLOFENAC	1MG	
6118001101962	ERBITUX 5 MG/ML	CETUXIMAB	5 MG/ML	ERBITUX 5 MG/ML [6118001101979] | ERBITUX 5 MG/ML [6118010121180] | ERBITUX 5 MG/ML [6118010121197]
6118001101979	ERBITUX 5 MG/ML	CETUXIMAB	5 MG/ML	ERBITUX 5 MG/ML [6118001101962] | ERBITUX 5 MG/ML [6118010121180] | ERBITUX 5 MG/ML [6118010121197]
6118001101986	EUPANTOL 20 MG	PANTOPRAZOLE	20 MG	PANTOPRAZOLE GT [6118000420323] | PANTOPRAZOLE GT [6118000420330]
6118001101993	EUPANTOL 40 MG	PANTOPRAZOLE	40 MG	INIPOMP [6118001081172] | PANTOPRAZOLE GT [6118000420347] | PANTOPRAZOLE GT [6118000420354] | RAZON [6118000140726] | RAZON 40 MG [6118000140849] | RAZON 40 MG [6118000140924]
6118001102006	LEVOTHYROX LEVOTHYROXINE SODIQUE COMPRIME SECABLE à	1 BOITE 30	25 µG	ACOL [6118010140938] | AGLIM [6118000092520] | ALPERIDE AMISULPRIDE COMPRIME SECABLE à [6118000120865] | ALPERIDE AMISULPRIDE COMPRIME SECABLE à [6118000120872] | AM-10 AMLODIPINE COMPRIME à [6118000280651] | AM-5 AMLODIPINE COMPRIME à [6118000280613] | APADEX LP INDAPAMIDE COMPRIME LP à [6118000360070] | APLEVAX [6118010139949] | ATIAF [6118000310723] | BAXMUNE [6118001300327] | BISOCARD [6118010149399] | BISOCARD [6118010149405] | BISOCARD [6118010149412] | CARBAMAZEPINE NORMON [6118000230441] | CO-ZENOVAN 160/ [6118010145063] | CO-ZENOVAN 160/ [6118010145070] | CO-ZENOVAN 80/ [6118010145087] | DEPRINA FLUOXETINE GELULE à [6118000470038] | DESYAL [6118010140013] | DICLOPHARM DICLOFENAC COMPRIME ENROBE à [6118000093961] | ELOZOLE [6118010139468] | ERGIC DESLORATADINE COMPRIME PELLICULE à [6118000191957] | EXEMESTANE NORMON [6118010150227] | FLOWAIR [6118010148576] | FLOWAIR [6118010148583] | FLOWAIR [6118010148590] | GABAMOX [6118001380183] | GABAMOX [6118001380190] | GENPRESS RAMIPRIL COMPRIME à [6118000130758] | GENPRESS RAMIPRIL COMPRIME à [6118000130765] | GENPRESS RAMIPRIL COMPRIME à [6118000130772] | GLIMEPIRIDE WIN GLIMEPIRIDE COMPRIME à [6118000013037] | GLIMEPIRIDE WIN GLIMEPIRIDE COMPRIME à [6118001184408] | GLIMIRYL [6118010141188] | GLIMIRYL [6118010141201] | GLIMIRYL [6118010141225] | GLIMIRYL [6118010141249] | GLYNORM [6118010145230] | GLYSET GLIMEPIRIDE COMPRIME à [6118000130611] | HEMOPASS DUO [6118001380572] | HUMOREX [6118010147593] | HUMOREX [6118010147609] | HUMOREX [6118010147616] | ICTAVES ROSUVASTATINE COMPRIME PELLICULE à [6118000023548] | INILASE [6118010134197] | IPROST LP ALFUZOSINE COMPRIME LP à [6118001071548] | IRPHI [6118000051206] | JARDIANCE [6118001041077] | JARDIANCE [6118001041084] | LASILIX SPECIAL [6118010134142] | LEVOTHYROX LEVOTHYROXINE SODIQUE COMPRIME SECABLE à [6118001102013] | LEVOTHYROX LEVOTHYROXINE SODIQUE COMPRIME SECABLE à [6118001102020] | LEVOTHYROX LEVOTHYROXINE SODIQUE COMPRIME SECABLE à [6118001102037] | LORODES [6118010147654] | LOTEVAN [6118001272150] | LOTEVAN [6118001272198] | METASONE [6118010139611] | MIRZAM [6118010143267] | MUSFON [6118000410263] | ONGLYZA [6118010141843] | ONGLYZA [6118010141850] | OPSUMIT [6118001251698] | PERAP [6118000094166] | PERAP [6118010130700] | POLYZAPIN OLANZAPINE COMPRIME à [6118000120889] | POLYZAPIN OLANZAPINE COMPRIME à [6118000120896] | PRADAXA [6118010138737] | PRADAXA [6118010138768] | PRAVAFENIX [6118001320097] | PRAVAFENIX [6118010140914] | PRAVATOR PRAVASTATINE COMPRIME SECABLE à [6118001300105] | RAMITEC [6118010131417] | RAMITEC [6118010131431] | RANSIMVA [6118010128318] | RANSIMVA [6118010128332] | ROSUVAS SUN [6118010143366] | ROSUVAS SUN [6118010143380] | SOLFICAR [6118001152056] | SOLFICAR [6118001152063] | TELMISARTAN MYLAN [6118010149610] | TERAZOSINE NORMON TERAZOSINE COMPRIME à [6118000230489] | TRIMEDAT TRIMEBUTINE GELULE à [6118000093589] | VEZAR IRBESARTAN COMPRIME PELLICULE à [6118000181071] | VEZAR IRBESARTAN COMPRIME PELLICULE à [6118000181088] | VICARDIA RAMIPRIL COMPRIME SECABLE à [6118000082613] | VICARDIA RAMIPRIL COMPRIME SECABLE à [6118000082644] | XYCET LEVOCETIRIZINE COMPRIME ENROBE à [6118000242666] | ZENOVAN [6118010145032] | ZENOVAN [6118010145049] | ZENOVAN [6118010145056] | ZEPTOL LP [6118010132834] | ZILDEN DILTIAZEM COMPRIME à [6118000093947]
6118001102013	LEVOTHYROX LEVOTHYROXINE SODIQUE COMPRIME SECABLE à	1 BOITE 30	50 µG	ACOL [6118010140938] | AGLIM [6118000092520] | ALPERIDE AMISULPRIDE COMPRIME SECABLE à [6118000120865] | ALPERIDE AMISULPRIDE COMPRIME SECABLE à [6118000120872] | AM-10 AMLODIPINE COMPRIME à [6118000280651] | AM-5 AMLODIPINE COMPRIME à [6118000280613] | APADEX LP INDAPAMIDE COMPRIME LP à [6118000360070] | APLEVAX [6118010139949] | ATIAF [6118000310723] | BAXMUNE [6118001300327] | BISOCARD [6118010149399] | BISOCARD [6118010149405] | BISOCARD [6118010149412] | CARBAMAZEPINE NORMON [6118000230441] | CO-ZENOVAN 160/ [6118010145063] | CO-ZENOVAN 160/ [6118010145070] | CO-ZENOVAN 80/ [6118010145087] | DEPRINA FLUOXETINE GELULE à [6118000470038] | DESYAL [6118010140013] | DICLOPHARM DICLOFENAC COMPRIME ENROBE à [6118000093961] | ELOZOLE [6118010139468] | ERGIC DESLORATADINE COMPRIME PELLICULE à [6118000191957] | EXEMESTANE NORMON [6118010150227] | FLOWAIR [6118010148576] | FLOWAIR [6118010148583] | FLOWAIR [6118010148590] | GABAMOX [6118001380183] | GABAMOX [6118001380190] | GENPRESS RAMIPRIL COMPRIME à [6118000130758] | GENPRESS RAMIPRIL COMPRIME à [6118000130765] | GENPRESS RAMIPRIL COMPRIME à [6118000130772] | GLIMEPIRIDE WIN GLIMEPIRIDE COMPRIME à [6118000013037] | GLIMEPIRIDE WIN GLIMEPIRIDE COMPRIME à [6118001184408] | GLIMIRYL [6118010141188] | GLIMIRYL [6118010141201] | GLIMIRYL [6118010141225] | GLIMIRYL [6118010141249] | GLYNORM [6118010145230] | GLYSET GLIMEPIRIDE COMPRIME à [6118000130611] | HEMOPASS DUO [6118001380572] | HUMOREX [6118010147593] | HUMOREX [6118010147609] | HUMOREX [6118010147616] | ICTAVES ROSUVASTATINE COMPRIME PELLICULE à [6118000023548] | INILASE [6118010134197] | IPROST LP ALFUZOSINE COMPRIME LP à [6118001071548] | IRPHI [6118000051206] | JARDIANCE [6118001041077] | JARDIANCE [6118001041084] | LASILIX SPECIAL [6118010134142] | LEVOTHYROX LEVOTHYROXINE SODIQUE COMPRIME SECABLE à [6118001102006] | LEVOTHYROX LEVOTHYROXINE SODIQUE COMPRIME SECABLE à [6118001102020] | LEVOTHYROX LEVOTHYROXINE SODIQUE COMPRIME SECABLE à [6118001102037] | LORODES [6118010147654] | LOTEVAN [6118001272150] | LOTEVAN [6118001272198] | METASONE [6118010139611] | MIRZAM [6118010143267] | MUSFON [6118000410263] | ONGLYZA [6118010141843] | ONGLYZA [6118010141850] | OPSUMIT [6118001251698] | PERAP [6118000094166] | PERAP [6118010130700] | POLYZAPIN OLANZAPINE COMPRIME à [6118000120889] | POLYZAPIN OLANZAPINE COMPRIME à [6118000120896] | PRADAXA [6118010138737] | PRADAXA [6118010138768] | PRAVAFENIX [6118001320097] | PRAVAFENIX [6118010140914] | PRAVATOR PRAVASTATINE COMPRIME SECABLE à [6118001300105] | RAMITEC [6118010131417] | RAMITEC [6118010131431] | RANSIMVA [6118010128318] | RANSIMVA [6118010128332] | ROSUVAS SUN [6118010143366] | ROSUVAS SUN [6118010143380] | SOLFICAR [6118001152056] | SOLFICAR [6118001152063] | TELMISARTAN MYLAN [6118010149610] | TERAZOSINE NORMON TERAZOSINE COMPRIME à [6118000230489] | TRIMEDAT TRIMEBUTINE GELULE à [6118000093589] | VEZAR IRBESARTAN COMPRIME PELLICULE à [6118000181071] | VEZAR IRBESARTAN COMPRIME PELLICULE à [6118000181088] | VICARDIA RAMIPRIL COMPRIME SECABLE à [6118000082613] | VICARDIA RAMIPRIL COMPRIME SECABLE à [6118000082644] | XYCET LEVOCETIRIZINE COMPRIME ENROBE à [6118000242666] | ZENOVAN [6118010145032] | ZENOVAN [6118010145049] | ZENOVAN [6118010145056] | ZEPTOL LP [6118010132834] | ZILDEN DILTIAZEM COMPRIME à [6118000093947]
6118001102020	LEVOTHYROX LEVOTHYROXINE SODIQUE COMPRIME SECABLE à	1 BOITE 30	100 µG	ACOL [6118010140938] | AGLIM [6118000092520] | ALPERIDE AMISULPRIDE COMPRIME SECABLE à [6118000120865] | ALPERIDE AMISULPRIDE COMPRIME SECABLE à [6118000120872] | AM-10 AMLODIPINE COMPRIME à [6118000280651] | AM-5 AMLODIPINE COMPRIME à [6118000280613] | APADEX LP INDAPAMIDE COMPRIME LP à [6118000360070] | APLEVAX [6118010139949] | ATIAF [6118000310723] | BAXMUNE [6118001300327] | BISOCARD [6118010149399] | BISOCARD [6118010149405] | BISOCARD [6118010149412] | CARBAMAZEPINE NORMON [6118000230441] | CO-ZENOVAN 160/ [6118010145063] | CO-ZENOVAN 160/ [6118010145070] | CO-ZENOVAN 80/ [6118010145087] | DEPRINA FLUOXETINE GELULE à [6118000470038] | DESYAL [6118010140013] | DICLOPHARM DICLOFENAC COMPRIME ENROBE à [6118000093961] | ELOZOLE [6118010139468] | ERGIC DESLORATADINE COMPRIME PELLICULE à [6118000191957] | EXEMESTANE NORMON [6118010150227] | FLOWAIR [6118010148576] | FLOWAIR [6118010148583] | FLOWAIR [6118010148590] | GABAMOX [6118001380183] | GABAMOX [6118001380190] | GENPRESS RAMIPRIL COMPRIME à [6118000130758] | GENPRESS RAMIPRIL COMPRIME à [6118000130765] | GENPRESS RAMIPRIL COMPRIME à [6118000130772] | GLIMEPIRIDE WIN GLIMEPIRIDE COMPRIME à [6118000013037] | GLIMEPIRIDE WIN GLIMEPIRIDE COMPRIME à [6118001184408] | GLIMIRYL [6118010141188] | GLIMIRYL [6118010141201] | GLIMIRYL [6118010141225] | GLIMIRYL [6118010141249] | GLYNORM [6118010145230] | GLYSET GLIMEPIRIDE COMPRIME à [6118000130611] | HEMOPASS DUO [6118001380572] | HUMOREX [6118010147593] | HUMOREX [6118010147609] | HUMOREX [6118010147616] | ICTAVES ROSUVASTATINE COMPRIME PELLICULE à [6118000023548] | INILASE [6118010134197] | IPROST LP ALFUZOSINE COMPRIME LP à [6118001071548] | IRPHI [6118000051206] | JARDIANCE [6118001041077] | JARDIANCE [6118001041084] | LASILIX SPECIAL [6118010134142] | LEVOTHYROX LEVOTHYROXINE SODIQUE COMPRIME SECABLE à [6118001102006] | LEVOTHYROX LEVOTHYROXINE SODIQUE COMPRIME SECABLE à [6118001102013] | LEVOTHYROX LEVOTHYROXINE SODIQUE COMPRIME SECABLE à [6118001102037] | LORODES [6118010147654] | LOTEVAN [6118001272150] | LOTEVAN [6118001272198] | METASONE [6118010139611] | MIRZAM [6118010143267] | MUSFON [6118000410263] | ONGLYZA [6118010141843] | ONGLYZA [6118010141850] | OPSUMIT [6118001251698] | PERAP [6118000094166] | PERAP [6118010130700] | POLYZAPIN OLANZAPINE COMPRIME à [6118000120889] | POLYZAPIN OLANZAPINE COMPRIME à [6118000120896] | PRADAXA [6118010138737] | PRADAXA [6118010138768] | PRAVAFENIX [6118001320097] | PRAVAFENIX [6118010140914] | PRAVATOR PRAVASTATINE COMPRIME SECABLE à [6118001300105] | RAMITEC [6118010131417] | RAMITEC [6118010131431] | RANSIMVA [6118010128318] | RANSIMVA [6118010128332] | ROSUVAS SUN [6118010143366] | ROSUVAS SUN [6118010143380] | SOLFICAR [6118001152056] | SOLFICAR [6118001152063] | TELMISARTAN MYLAN [6118010149610] | TERAZOSINE NORMON TERAZOSINE COMPRIME à [6118000230489] | TRIMEDAT TRIMEBUTINE GELULE à [6118000093589] | VEZAR IRBESARTAN COMPRIME PELLICULE à [6118000181071] | VEZAR IRBESARTAN COMPRIME PELLICULE à [6118000181088] | VICARDIA RAMIPRIL COMPRIME SECABLE à [6118000082613] | VICARDIA RAMIPRIL COMPRIME SECABLE à [6118000082644] | XYCET LEVOCETIRIZINE COMPRIME ENROBE à [6118000242666] | ZENOVAN [6118010145032] | ZENOVAN [6118010145049] | ZENOVAN [6118010145056] | ZEPTOL LP [6118010132834] | ZILDEN DILTIAZEM COMPRIME à [6118000093947]
